species,wavelength_air_nm,A_ki_s_1,acc_A,E_i_cm1,E_k_cm1,g_i,g_k,lower_term,upper_term,transition,source,notes,nist_wavelength_source,wavenumber_cm1,relative_intensity,transition_type,tp_ref,line_ref
He I,387.8176858,517530.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.9s 1S J=0,1s.2p 1P* J=1 -> 1s.9s 1S J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),25778.00564,,,T8636c73,
He I,388.8604644,9474600.0,AAA,,,3.0,1.0,1s.2s 3S J=1,1s.3p 3P* J=0,1s.2s 3S J=1 -> 1s.3p 3P* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),25708.88023,,,T8636c73,
He I,388.8648,9474600.0,AAA,,,3.0,5.0,1s.2s 3S J=1,1s.3p 3P* J=2,1s.2s 3S J=1 -> 1s.3p 3P* J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),25708.59,,,T8636c73,L14925c72
He I,388.8648,9474600.0,AAA,,,3.0,3.0,1s.2s 3S J=1,1s.3p 3P* J=1,1s.2s 3S J=1 -> 1s.3p 3P* J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),25708.59,,,T8636c73,L14925c72
He I,392.6544387,1937100.0,AAA,,,3.0,5.0,1s.2p 1P* J=1,1s.8d 1D J=2,1s.2p 1P* J=1 -> 1s.8d 1D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),25460.47701,1.0,,T8636c73,L366
He I,393.5912,744750.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.8s 1S J=0,1s.2p 1P* J=1 -> 1s.8s 1S J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),25399.88,0.0,,T8636c73,L366
He I,396.47291,6950700.0,AAA,,,1.0,3.0,1s.2s 1S J=0,1s.4p 1P* J=1,1s.2s 1S J=0 -> 1s.4p 1P* J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),25215.27,20.0,,T8636c73,L14926
He I,397.2015454,22.842,AAA,,,1.0,5.0,1s.2s 1S J=0,1s.4d 1D J=2,1s.2s 1S J=0 -> 1s.4d 1D J=2 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T7378,ritz_wl_air(nm),25169.0155,,E2,T7378,
He I,400.9256516,2961200.0,AAA,,,3.0,5.0,1s.2p 1P* J=1,1s.7d 1D J=2,1s.2p 1P* J=1 -> 1s.7d 1D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),24935.23134,1.0,,T8636c73,L366
He I,402.3973,1128100.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.7s 1S J=0,1s.2p 1P* J=1 -> 1s.7s 1S J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14924,obs_wl_air(nm),24844.04,1.0,,T8636c73,L14924
He I,402.61914,8699700.0,AAA,,,3.0,5.0,1s.2p 3P* J=1,1s.5d 3D J=2,1s.2p 3P* J=1 -> 1s.5d 3D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24830.352,,,T8636c73,L14926
He I,402.61914,4833600.0,AAA,,,3.0,3.0,1s.2p 3P* J=1,1s.5d 3D J=1,1s.2p 3P* J=1 -> 1s.5d 3D J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24830.352,,,T8636c73,L14926
He I,402.61914,11601000.0,AAA,,,5.0,7.0,1s.2p 3P* J=2,1s.5d 3D J=3,1s.2p 3P* J=2 -> 1s.5d 3D J=3,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24830.352,,,T8636c73,L14926
He I,402.61914,2899900.0,AAA,,,5.0,5.0,1s.2p 3P* J=2,1s.5d 3D J=2,1s.2p 3P* J=2 -> 1s.5d 3D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24830.352,,,T8636c73,L14926
He I,402.61914,322240.0,AAA,,,5.0,3.0,1s.2p 3P* J=2,1s.5d 3D J=1,1s.2p 3P* J=2 -> 1s.5d 3D J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24830.352,,,T8636c73,L14926
He I,402.6356959,6444800.0,AAA,,,1.0,3.0,1s.2p 3P* J=0,1s.5d 3D J=1,1s.2p 3P* J=0 -> 1s.5d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),24829.33053,5.0,,T8636c73,L366
He I,412.08154,2473800.0,AAA,,,5.0,3.0,1s.2p 3P* J=2,1s.5s 3S J=1,1s.2p 3P* J=2 -> 1s.5s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24260.198,,,T8636c73,L14926
He I,412.08154,1484300.0,AAA,,,3.0,3.0,1s.2p 3P* J=1,1s.5s 3S J=1,1s.2p 3P* J=1 -> 1s.5s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),24260.198,,,T8636c73,L14926
He I,412.0991564,494760.0,AAA,,,1.0,3.0,1s.2p 3P* J=0,1s.5s 3S J=1,1s.2p 3P* J=0 -> 1s.5s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),24259.16049,2.0,,T8636c73,L366
He I,414.1332157,3.069,AA,,,3.0,3.0,1s.2p 1P* J=1,1s.6p 1P* J=1,1s.2p 1P* J=1 -> 1s.6p 1P* J=1 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T7378,ritz_wl_air(nm),24140.01142,,E2,T7378,
He I,414.3761,4881200.0,AAA,,,3.0,5.0,1s.2p 1P* J=1,1s.6d 1D J=2,1s.2p 1P* J=1 -> 1s.6d 1D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),24125.86,3.0,,T8636c73,L14925c72
He I,416.8967,1829800.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.6s 1S J=0,1s.2p 1P* J=1 -> 1s.6s 1S J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),23980.0,1.0,,T8636c73,L366
He I,438.3278555,5.317,AA,,,3.0,3.0,1s.2p 1P* J=1,1s.5p 1P* J=1,1s.2p 1P* J=1 -> 1s.5p 1P* J=1 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T7378,ritz_wl_air(nm),22807.56525,,E2,T7378,
He I,438.79296,8988900.0,AAA,,,3.0,5.0,1s.2p 1P* J=1,1s.5d 1D J=2,1s.2p 1P* J=1 -> 1s.5d 1D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),22783.39,10.0,,T8636c73,L14926
He I,443.7551,3268900.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.5s 1S J=0,1s.2p 1P* J=1 -> 1s.5s 1S J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),22528.63,3.0,,T8636c73,L14925c72
He I,447.14802,682750.0,AAA,,,5.0,3.0,1s.2p 3P* J=2,1s.4d 3D J=1,1s.2p 3P* J=2 -> 1s.4d 3D J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),22357.685,,,T8636c73,L14926
He I,447.14802,6144000.0,AAA,,,5.0,5.0,1s.2p 3P* J=2,1s.4d 3D J=2,1s.2p 3P* J=2 -> 1s.4d 3D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),22357.685,,,T8636c73,L14926
He I,447.14802,24579000.0,AAA,,,5.0,7.0,1s.2p 3P* J=2,1s.4d 3D J=3,1s.2p 3P* J=2 -> 1s.4d 3D J=3,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),22357.685,,,T8636c73,L14926
He I,447.14802,10241000.0,AAA,,,3.0,3.0,1s.2p 3P* J=1,1s.4d 3D J=1,1s.2p 3P* J=1 -> 1s.4d 3D J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),22357.685,,,T8636c73,L14926
He I,447.14802,18432000.0,AAA,,,3.0,5.0,1s.2p 3P* J=1,1s.4d 3D J=2,1s.2p 3P* J=1 -> 1s.4d 3D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),22357.685,,,T8636c73,L14926
He I,447.1683251,13655000.0,AAA,,,1.0,3.0,1s.2p 3P* J=0,1s.4d 3D J=1,1s.2p 3P* J=0 -> 1s.4d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),22356.6698,25.0,,T8636c73,L366
He I,471.31457,3173600.0,AAA,,,3.0,3.0,1s.2p 3P* J=1,1s.4s 3S J=1,1s.2p 3P* J=1 -> 1s.4s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),21211.317,,,T8636c73,L14926
He I,471.31457,5289400.0,AAA,,,5.0,3.0,1s.2p 3P* J=2,1s.4s 3S J=1,1s.2p 3P* J=2 -> 1s.4s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),21211.317,,,T8636c73,L14926
He I,471.3375684,1057900.0,AAA,,,1.0,3.0,1s.2p 3P* J=0,1s.4s 3S J=1,1s.2p 3P* J=0 -> 1s.4s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),21210.2824,4.0,,T8636c73,L366
He I,491.074748,10.28,AA,,,3.0,3.0,1s.2p 1P* J=1,1s.4p 1P* J=1,1s.2p 1P* J=1 -> 1s.4p 1P* J=1 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T7378,ritz_wl_air(nm),20357.81486,,E2,T7378,
He I,492.0612726,62.35,AA,,,3.0,7.0,1s.2p 1P* J=1,1s.4f 1F* J=3,1s.2p 1P* J=1 -> 1s.4f 1F* J=3 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T3908,ritz_wl_air(nm),20317.00041,,E2,T3908,
He I,492.19313,19863000.0,AAA,,,3.0,5.0,1s.2p 1P* J=1,1s.4d 1D J=2,1s.2p 1P* J=1 -> 1s.4d 1D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),20311.5576,20.0,,T8636c73,L14926
He I,501.56783,13372000.0,AAA,,,1.0,3.0,1s.2s 1S J=0,1s.3p 1P* J=1,1s.2s 1S J=0 -> 1s.3p 1P* J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14926,obs_wl_air(nm),19931.9235,100.0,,T8636c73,L14926
He I,504.208749,102.2,AA,,,1.0,5.0,1s.2s 1S J=0,1s.3d 1D J=2,1s.2s 1S J=0 -> 1s.3d 1D J=2 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T7378,ritz_wl_air(nm),19827.52646,,E2,T7378,
He I,504.7738,6771200.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.4s 1S J=0,1s.2p 1P* J=1 -> 1s.4s 1S J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),19805.33,10.0,,T8636c73,L14925c72
He I,587.443388,4310.0,AA,,,5.0,5.0,1s.2p 3P* J=2,1s.3d 1D J=2,1s.2p 3P* J=2 -> 1s.3d 1D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),17018.20018,,,T8636c73,
He I,587.446026,12320.0,AA,,,3.0,5.0,1s.2p 3P* J=1,1s.3d 1D J=2,1s.2p 3P* J=1 -> 1s.3d 1D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),17018.12376,,,T8636c73,
He I,587.559871,1964100.0,AAA,,,5.0,3.0,1s.2p 3P* J=2,1s.3d 3D J=1,1s.2p 3P* J=2 -> 1s.3d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),17014.82638,,,T8636c73,
He I,587.5621,17673000.0,AAA,,,5.0,5.0,1s.2p 3P* J=2,1s.3d 3D J=2,1s.2p 3P* J=2 -> 1s.3d 3D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),17014.76,,,T8636c73,L366
He I,587.5621,70708000.0,AAA,,,5.0,7.0,1s.2p 3P* J=2,1s.3d 3D J=3,1s.2p 3P* J=2 -> 1s.3d 3D J=3,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),17014.76,,,T8636c73,L366
He I,587.5621,29462000.0,AAA,,,3.0,3.0,1s.2p 3P* J=1,1s.3d 3D J=1,1s.2p 3P* J=1 -> 1s.3d 3D J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),17014.76,,,T8636c73,L366
He I,587.5621,53019000.0,AAA,,,3.0,5.0,1s.2p 3P* J=1,1s.3d 3D J=2,1s.2p 3P* J=1 -> 1s.3d 3D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),17014.76,,,T8636c73,L366
He I,587.596628,39282000.0,AAA,,,1.0,3.0,1s.2p 3P* J=0,1s.3d 3D J=1,1s.2p 3P* J=0 -> 1s.3d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),17013.76204,100.0,,T8636c73,L366
He I,663.190187,23.749,AAA,,,3.0,3.0,1s.2p 1P* J=1,1s.3p 1P* J=1,1s.2p 1P* J=1 -> 1s.3p 1P* J=1 (E2),NIST ASD live refresh,wavelength=ritz_wl_air(nm); type=E2; tp_ref=T7378,ritz_wl_air(nm),15074.46789,,E2,T7378,
He I,667.8151,63705000.0,AAA,,,3.0,5.0,1s.2p 1P* J=1,1s.3d 1D J=2,1s.2p 1P* J=1 -> 1s.3d 1D J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),14970.071,100.0,,T8636c73,L366
He I,667.967687,15100.0,AA,,,3.0,5.0,1s.2p 1P* J=1,1s.3d 3D J=2,1s.2p 1P* J=1 -> 1s.3d 3D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),14966.65165,,,T8636c73,
He I,706.519,15474000.0,AAA,,,5.0,3.0,1s.2p 3P* J=2,1s.3s 3S J=1,1s.2p 3P* J=2 -> 1s.3s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),14149.999,,,T8636c73,L14925c72
He I,706.519,9284400.0,AAA,,,3.0,3.0,1s.2p 3P* J=1,1s.3s 3S J=1,1s.2p 3P* J=1 -> 1s.3s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L14925c72,obs_wl_air(nm),14149.999,,,T8636c73,L14925c72
He I,706.571,3094800.0,AAA,,,1.0,3.0,1s.2p 3P* J=0,1s.3s 3S J=1,1s.2p 3P* J=0 -> 1s.3s 3S J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),14148.96,30.0,,T8636c73,L366
He I,716.055563,95686.0,AAA,,,3.0,1.0,1s.3s 3S J=1,1s.10p 3P* J=0,1s.3s 3S J=1 -> 1s.10p 3P* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13961.54828,,,T8636c73,
He I,716.055907,95686.0,AAA,,,3.0,3.0,1s.3s 3S J=1,1s.10p 3P* J=1,1s.3s 3S J=1 -> 1s.10p 3P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13961.54157,,,T8636c73,
He I,716.055935,95686.0,AAA,,,3.0,5.0,1s.3s 3S J=1,1s.10p 3P* J=2,1s.3s 3S J=1 -> 1s.10p 3P* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13961.54102,,,T8636c73,
He I,728.1349,18299000.0,AAA,,,3.0,1.0,1s.2p 1P* J=1,1s.3s 1S J=0,1s.2p 1P* J=1 -> 1s.3s 1S J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T8636c73; line_ref=L366,obs_wl_air(nm),13729.936,50.0,,T8636c73,L366
He I,729.803204,129130.0,AAA,,,3.0,1.0,1s.3s 3S J=1,1s.9p 3P* J=0,1s.3s 3S J=1 -> 1s.9p 3P* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13698.54971,,,T8636c73,
He I,729.803696,129130.0,AAA,,,3.0,3.0,1s.3s 3S J=1,1s.9p 3P* J=1,1s.3s 3S J=1 -> 1s.9p 3P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13698.54047,,,T8636c73,
He I,729.803736,129130.0,AAA,,,3.0,5.0,1s.3s 3S J=1,1s.9p 3P* J=2,1s.3s 3S J=1 -> 1s.9p 3P* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13698.53972,,,T8636c73,
He I,749.984714,179420.0,AAA,,,3.0,1.0,1s.3s 3S J=1,1s.8p 3P* J=0,1s.3s 3S J=1 -> 1s.8p 3P* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13329.9344,,,T8636c73,
He I,749.985457,179420.0,AAA,,,3.0,3.0,1s.3s 3S J=1,1s.8p 3P* J=1,1s.3s 3S J=1 -> 1s.8p 3P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13329.9212,,,T8636c73,
He I,749.985518,179420.0,AAA,,,3.0,5.0,1s.3s 3S J=1,1s.8p 3P* J=2,1s.3s 3S J=1 -> 1s.8p 3P* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),13329.92012,,,T8636c73,
He I,781.612468,257480.0,AAA,,,3.0,1.0,1s.3s 3S J=1,1s.7p 3P* J=0,1s.3s 3S J=1 -> 1s.7p 3P* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),12790.54476,,,T8636c73,L366
He I,781.61368,257480.0,AAA,,,3.0,3.0,1s.3s 3S J=1,1s.7p 3P* J=1,1s.3s 3S J=1 -> 1s.7p 3P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),12790.52494,,,T8636c73,L366
He I,781.613778,257480.0,AAA,,,3.0,5.0,1s.3s 3S J=1,1s.7p 3P* J=2,1s.3s 3S J=1 -> 1s.7p 3P* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),12790.52333,,,T8636c73,L366
He I,809.411413,137910.0,AAA,,,1.0,3.0,1s.3s 1S J=0,1s.10p 1P* J=1,1s.3s 1S J=0 -> 1s.10p 1P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),12351.26024,,,T8636c73,
He I,826.570055,187220.0,AAA,,,1.0,3.0,1s.3s 1S J=0,1s.9p 1P* J=1,1s.3s 1S J=0 -> 1s.9p 1P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),12094.86349,,,T8636c73,
He I,836.171342,381260.0,AAA,,,3.0,1.0,1s.3s 3S J=1,1s.6p 3P* J=0,1s.3s 3S J=1 -> 1s.6p 3P* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),11955.98558,,,T8636c73,L366
He I,836.173561,381260.0,AAA,,,3.0,3.0,1s.3s 3S J=1,1s.6p 3P* J=1,1s.3s 3S J=1 -> 1s.6p 3P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),11955.95386,,,T8636c73,L366
He I,836.173742,381260.0,AAA,,,3.0,5.0,1s.3s 3S J=1,1s.6p 3P* J=2,1s.3s 3S J=1 -> 1s.6p 3P* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73; line_ref=L366,ritz_wl_air(nm),11955.95127,,,T8636c73,L366
He I,851.803597,262520.0,AAA,,,1.0,3.0,1s.3s 1S J=0,1s.8p 1P* J=1,1s.3s 1S J=0 -> 1s.8p 1P* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11736.57093,,,T8636c73,
He I,858.261165,11647.0,AAA,,,5.0,3.0,1s.3p 3P* J=2,1s.10d 3D J=1,1s.3p 3P* J=2 -> 1s.10d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11648.26519,,,T8636c73,
He I,858.261252,104810.0,AAA,,,5.0,5.0,1s.3p 3P* J=2,1s.10d 3D J=2,1s.3p 3P* J=2 -> 1s.10d 3D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11648.26401,,,T8636c73,
He I,858.261258,419280.0,AAA,,,5.0,7.0,1s.3p 3P* J=2,1s.10d 3D J=3,1s.3p 3P* J=2 -> 1s.10d 3D J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11648.26393,,,T8636c73,
He I,858.262785,174700.0,AAA,,,3.0,3.0,1s.3p 3P* J=1,1s.10d 3D J=1,1s.3p 3P* J=1 -> 1s.10d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11648.2432,,,T8636c73,
He I,858.262872,314440.0,AAA,,,3.0,5.0,1s.3p 3P* J=1,1s.10d 3D J=2,1s.3p 3P* J=1 -> 1s.10d 3D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11648.24202,,,T8636c73,
He I,858.282731,232930.0,AAA,,,1.0,3.0,1s.3p 3P* J=0,1s.10d 3D J=1,1s.3p 3P* J=0 -> 1s.10d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11647.97251,,,T8636c73,
He I,863.27067,152620.0,AAA,,,5.0,3.0,1s.3p 3P* J=2,1s.10s 3S J=1,1s.3p 3P* J=2 -> 1s.10s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11580.67133,,,T8636c73,
He I,863.272309,91570.0,AAA,,,3.0,3.0,1s.3p 3P* J=1,1s.10s 3S J=1,1s.3p 3P* J=1 -> 1s.10s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11580.64934,,,T8636c73,
He I,863.292489,30523.0,AAA,,,1.0,3.0,1s.3p 3P* J=0,1s.10s 3S J=1,1s.3p 3P* J=0 -> 1s.10s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11580.37864,,,T8636c73,
He I,877.670743,16044.0,AAA,,,5.0,3.0,1s.3p 3P* J=2,1s.9d 3D J=1,1s.3p 3P* J=2 -> 1s.9d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11390.66633,,,T8636c73,
He I,877.670868,144390.0,AAA,,,5.0,5.0,1s.3p 3P* J=2,1s.9d 3D J=2,1s.3p 3P* J=2 -> 1s.9d 3D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11390.66471,,,T8636c73,
He I,877.670877,577590.0,AAA,,,5.0,7.0,1s.3p 3P* J=2,1s.9d 3D J=3,1s.3p 3P* J=2 -> 1s.9d 3D J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11390.66459,,,T8636c73,
He I,877.672438,240660.0,AAA,,,3.0,3.0,1s.3p 3P* J=1,1s.9d 3D J=1,1s.3p 3P* J=1 -> 1s.9d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11390.64434,,,T8636c73,
He I,877.672562,433160.0,AAA,,,3.0,5.0,1s.3p 3P* J=1,1s.9d 3D J=2,1s.3p 3P* J=1 -> 1s.9d 3D J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11390.64272,,,T8636c73,
He I,877.693296,320880.0,AAA,,,1.0,3.0,1s.3p 3P* J=0,1s.9d 3D J=1,1s.3p 3P* J=0 -> 1s.9d 3D J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11390.37364,,,T8636c73,
He I,884.914443,213210.0,AAA,,,5.0,3.0,1s.3p 3P* J=2,1s.9s 3S J=1,1s.3p 3P* J=2 -> 1s.9s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11297.42541,,,T8636c73,
He I,884.916165,127920.0,AAA,,,3.0,3.0,1s.3p 3P* J=1,1s.9s 3S J=1,1s.3p 3P* J=1 -> 1s.9s 3S J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T8636c73,ritz_wl_air(nm),11297.40342,,,T8636c73,
